settlement_date,settlement_period,system_sell_price
2021-02-19,22,68.95
2021-02-19,23,68.95
2021-02-19,24,68.95
2021-02-19,25,70.75
2021-02-19,26,70.62969
2021-02-19,27,68.95
2021-02-19,28,68.95
2021-02-19,29,68.95
2021-02-19,30,68.95
2021-02-19,31,30.0
2021-02-19,32,0.0
2021-02-19,33,0.0
2021-02-19,34,7.05
2021-02-19,35,7.25
2021-02-19,36,7.25
2021-02-19,37,42.0
2021-02-19,38,71.25
2021-02-19,39,71.5
2021-02-19,40,70.9
2021-02-19,41,69.5
2021-02-19,42,69.5
2021-02-19,43,42.69
2021-02-19,44,36.97
2021-02-19,45,8.0
2021-02-19,46,7.0
2021-02-19,47,32.75
2021-02-19,48,62.5
2021-02-20,1,32.27
2021-02-20,2,68.9
2021-02-20,3,70.5
2021-02-20,4,70.5
2021-02-20,5,70.5
2021-02-20,6,80.0
2021-02-20,7,82.0
2021-02-20,8,80.0
2021-02-20,9,80.0
2021-02-20,10,70.9
2021-02-20,11,70.9
2021-02-20,12,47.37
2021-02-20,13,70.9
2021-02-20,14,70.9
2021-02-20,15,73.37
2021-02-20,16,74.0
2021-02-20,17,73.37
2021-02-20,18,74.0
2021-02-20,19,74.0
2021-02-20,20,74.0
2021-02-20,21,74.0
2021-02-20,22,74.0
2021-02-20,23,73.37
2021-02-20,24,22.12
2021-02-20,25,70.0
2021-02-20,26,70.0
2021-02-20,27,70.0
2021-02-20,28,13.2
2021-02-20,29,0.0
2021-02-20,30,0.0
2021-02-20,31,0.0
2021-02-20,32,0.0
2021-02-20,33,0.0
2021-02-20,34,24.31022
2021-02-20,35,70.0
2021-02-20,36,73.45
2021-02-20,37,73.45
2021-02-20,38,73.45
2021-02-20,39,70.0
2021-02-20,40,35.0
2021-02-20,41,7.05
2021-02-20,42,7.05
2021-02-20,43,23.71
2021-02-20,44,17.69
2021-02-20,45,23.79
2021-02-20,46,16.84
2021-02-20,47,13.12
2021-02-20,48,13.12
2021-02-21,1,11.79015
2021-02-21,2,12.29
2021-02-21,3,16.88
2021-02-21,4,16.52
2021-02-21,5,7.94
2021-02-21,6,7.94
2021-02-21,7,6.18
2021-02-21,8,6.23
2021-02-21,9,11.25
2021-02-21,10,11.6
2021-02-21,11,10.57
2021-02-21,12,11.03
2021-02-21,13,20.7104
2021-02-21,14,20.37
2021-02-21,15,6.75
2021-02-21,16,0.0
2021-02-21,17,23.85
2021-02-21,18,26.68
2021-02-21,19,38.0
2021-02-21,20,49.64
2021-02-21,21,51.59
2021-02-21,22,49.39
2021-02-21,23,47.83
2021-02-21,24,46.55
2021-02-21,25,-58.52
2021-02-21,26,0.0
2021-02-21,27,-54.54
2021-02-21,28,39.89
2021-02-21,29,41.43
2021-02-21,30,67.95
2021-02-21,31,35.0
2021-02-21,32,70.0
2021-02-21,33,73.5
2021-02-21,34,76.38
2021-02-21,35,79.95
2021-02-21,36,118.0
2021-02-21,37,118.0
2021-02-21,38,79.95
2021-02-21,39,79.95
2021-02-21,40,76.38
2021-02-21,41,76.38
2021-02-21,42,76.38
2021-02-21,43,69.0
2021-02-21,44,22.0
2021-02-21,45,37.14
2021-02-21,46,22.0
2021-02-21,47,33.43013
2021-02-21,48,33.39
2021-02-22,1,67.25
2021-02-22,2,67.25
2021-02-22,3,67.25
2021-02-22,4,67.25
2021-02-22,5,67.25
2021-02-22,6,67.25
2021-02-22,7,30.93
2021-02-22,8,30.76
2021-02-22,9,43.8
2021-02-22,10,67.25
2021-02-22,11,67.25
2021-02-22,12,67.25
2021-02-22,13,68.45
2021-02-22,14,23.0
2021-02-22,15,57.43
2021-02-22,16,68.45
2021-02-22,17,79.0
2021-02-22,18,93.0
2021-02-22,19,89.99
2021-02-22,20,87.5
2021-02-22,21,69.0
2021-02-22,22,30.0
2021-02-22,23,35.0
2021-02-22,24,23.0
2021-02-22,25,23.0
2021-02-22,26,23.0
2021-02-22,27,26.1
2021-02-22,28,26.1
2021-02-22,29,0.0
2021-02-22,30,23.0
2021-02-22,31,66.5
2021-02-22,32,67.0
2021-02-22,33,77.88
2021-02-22,34,79.5
2021-02-22,35,77.88
2021-02-22,36,77.88
2021-02-22,37,77.88
2021-02-22,38,27.15
2021-02-22,39,27.15
2021-02-22,40,27.15
2021-02-22,41,27.15
2021-02-22,42,30.0
2021-02-22,43,65.0
2021-02-22,44,7.51496
2021-02-22,45,64.9
2021-02-22,46,36.33
2021-02-22,47,39.86
2021-02-22,48,25.88
2021-02-23,1,31.95
2021-02-23,2,32.18992
2021-02-23,3,30.55
2021-02-23,4,20.26
2021-02-23,5,30.07256
2021-02-23,6,30.0
2021-02-23,7,65.0
2021-02-23,8,26.89
2021-02-23,9,65.0
2021-02-23,10,65.0
2021-02-23,11,65.0
2021-02-23,12,65.0
2021-02-23,13,35.06
2021-02-23,14,30.0
2021-02-23,15,60.0
2021-02-23,16,37.5
2021-02-23,17,8.0
2021-02-23,18,9.92287
2021-02-23,19,35.43
2021-02-23,20,7.0
2021-02-23,21,0.0
2021-02-23,22,-60.0
2021-02-23,23,6.5
2021-02-23,24,33.56
2021-02-23,25,64.95
2021-02-23,26,64.9
2021-02-23,27,64.9
2021-02-23,28,64.9
2021-02-23,29,64.89
2021-02-23,30,64.89
2021-02-23,31,16.0
2021-02-23,32,7.1
2021-02-23,33,7.05
2021-02-23,34,23.0
2021-02-23,35,64.89
2021-02-23,36,67.4
2021-02-23,37,67.4
2021-02-23,38,66.25
2021-02-23,39,30.0
2021-02-23,40,23.0
2021-02-23,41,65.0
2021-02-23,42,65.0
2021-02-23,43,65.5
2021-02-23,44,38.0
2021-02-23,45,33.61
2021-02-23,46,8.5
2021-02-23,47,8.0
2021-02-23,48,7.0
2021-02-24,1,0.05
2021-02-24,2,0.01
2021-02-24,3,7.81
2021-02-24,4,-3.17
2021-02-24,5,1.1
2021-02-24,6,3.92
2021-02-24,7,-0.76
2021-02-24,8,-1.77
2021-02-24,9,38.0
2021-02-24,10,2.21
2021-02-24,11,15.85
2021-02-24,12,23.09
2021-02-24,13,8.5
2021-02-24,14,43.96
2021-02-24,15,32.41
2021-02-24,16,52.7
2021-02-24,17,47.0
2021-02-24,18,35.07
2021-02-24,19,0.0
2021-02-24,20,23.0
2021-02-24,21,9.0
2021-02-24,22,8.5
2021-02-24,23,25.46
2021-02-24,24,64.5
2021-02-24,25,64.5
2021-02-24,26,64.5
2021-02-24,27,64.5
2021-02-24,28,64.5
2021-02-24,29,64.5
2021-02-24,30,64.5
2021-02-24,31,64.5
2021-02-24,32,64.5
2021-02-24,33,15.1
2021-02-24,34,29.25
2021-02-24,35,32.59277
2021-02-24,36,68.5
2021-02-24,37,68.5
2021-02-24,38,25.2
2021-02-24,39,26.11
2021-02-24,40,26.2
2021-02-24,41,68.0
2021-02-24,42,68.0
2021-02-24,43,64.3
2021-02-24,44,31.21
2021-02-24,45,27.01004
2021-02-24,46,27.01004
2021-02-24,47,64.0
2021-02-24,48,27.71
2021-02-25,1,26.2
2021-02-25,2,27.29
2021-02-25,3,25.34
2021-02-25,4,23.85
2021-02-25,5,22.55656
2021-02-25,6,8.5
2021-02-25,7,26.04
2021-02-25,8,27.43
2021-02-25,9,63.85
2021-02-25,10,63.85
2021-02-25,11,63.85
2021-02-25,12,63.85
2021-02-25,13,63.85
2021-02-25,14,30.0
2021-02-25,15,64.95
2021-02-25,16,49.0
2021-02-25,17,66.95
2021-02-25,18,66.95
2021-02-25,19,67.0
2021-02-25,20,67.0
2021-02-25,21,66.5
2021-02-25,22,9.0
2021-02-25,23,7.0
2021-02-25,24,10.0
2021-02-25,25,8.0
2021-02-25,26,8.0
2021-02-25,27,25.0
2021-02-25,28,25.0
2021-02-25,29,25.0
2021-02-25,30,25.0
2021-02-25,31,10.0
2021-02-25,32,0.0
2021-02-25,33,0.0
2021-02-25,34,29.90806
2021-02-25,35,55.0
2021-02-25,36,76.0
2021-02-25,37,77.0
2021-02-25,38,76.0
2021-02-25,39,76.0
2021-02-25,40,76.0
2021-02-25,41,64.95
2021-02-25,42,28.65
2021-02-25,43,29.0
2021-02-25,44,29.0
2021-02-25,45,29.0
2021-02-25,46,36.61
2021-02-25,47,63.5
2021-02-25,48,37.14
2021-02-26,1,34.79
2021-02-26,2,36.0
2021-02-26,3,36.0
2021-02-26,4,36.0
2021-02-26,5,36.0
2021-02-26,6,62.3
2021-02-26,7,62.3
2021-02-26,8,62.3
2021-02-26,9,36.0
2021-02-26,10,35.59
2021-02-26,11,10.1
2021-02-26,12,10.1
2021-02-26,13,65.0
2021-02-26,14,55.0
2021-02-26,15,24.0
2021-02-26,16,65.5
2021-02-26,17,65.5
2021-02-26,18,65.5
2021-02-26,19,65.5
2021-02-26,20,30.0
2021-02-26,21,29.75
2021-02-26,22,29.75
2021-02-26,23,29.81
2021-02-26,24,29.5
2021-02-26,25,29.92
2021-02-26,26,30.05
2021-02-26,27,30.11
2021-02-26,28,30.25
2021-02-26,29,30.1
2021-02-26,30,30.1
2021-02-26,31,4.55
2021-02-26,32,4.55
2021-02-26,33,4.55
2021-02-26,34,31.5
2021-02-26,35,7.1
2021-02-26,36,31.65
2021-02-26,37,74.0
2021-02-26,38,74.0
2021-02-26,39,70.0
2021-02-26,40,63.0
2021-02-26,41,33.05
2021-02-26,42,64.95
2021-02-26,43,63.5
2021-02-26,44,63.5
2021-02-26,45,62.45
2021-02-26,46,62.2
2021-02-26,47,61.9
2021-02-26,48,60.5
2021-02-27,1,61.85
2021-02-27,2,61.85
2021-02-27,3,61.85
2021-02-27,4,60.5
2021-02-27,5,60.4
2021-02-27,6,60.0
2021-02-27,7,33.6
2021-02-27,8,33.03828
2021-02-27,9,33.15
2021-02-27,10,33.5
2021-02-27,11,59.95
2021-02-27,12,60.0
2021-02-27,13,60.5
2021-02-27,14,60.5
2021-02-27,15,63.9
2021-02-27,16,63.9
2021-02-27,17,30.5
2021-02-27,18,30.5
2021-02-27,19,65.5
2021-02-27,20,31.25
2021-02-27,21,30.15
2021-02-27,22,30.15
2021-02-27,23,30.15
2021-02-27,24,31.0
2021-02-27,25,31.25
2021-02-27,26,31.35
2021-02-27,27,30.55
2021-02-27,28,30.55
2021-02-27,29,31.25
2021-02-27,30,31.3
2021-02-27,31,31.5
2021-02-27,32,31.75
2021-02-27,33,31.75
2021-02-27,34,32.2
2021-02-27,35,32.3
2021-02-27,36,95.54
2021-02-27,37,179.04
2021-02-27,38,179.04
2021-02-27,39,98.54
2021-02-27,40,95.54
2021-02-27,41,84.0
2021-02-27,42,80.0
2021-02-27,43,63.95
2021-02-27,44,63.5
2021-02-27,45,63.5
2021-02-27,46,63.0
2021-02-27,47,63.0
2021-02-27,48,62.9
2021-02-28,1,33.65
2021-02-28,2,62.7
2021-02-28,3,34.1
2021-02-28,4,33.5
2021-02-28,5,35.05
2021-02-28,6,35.05
2021-02-28,7,59.95
2021-02-28,8,35.05
2021-02-28,9,32.6
2021-02-28,10,32.6
2021-02-28,11,32.6
2021-02-28,12,58.0
2021-02-28,13,58.0
2021-02-28,14,33.36
2021-02-28,15,58.0
2021-02-28,16,58.0
2021-02-28,17,61.95
2021-02-28,18,61.95
2021-02-28,19,61.95
2021-02-28,20,61.95
2021-02-28,21,36.65
2021-02-28,22,36.65
2021-02-28,23,36.55
2021-02-28,24,36.55
2021-02-28,25,36.65
2021-02-28,26,36.65
2021-02-28,27,36.65
2021-02-28,28,36.65
2021-02-28,29,36.65
2021-02-28,30,36.5
2021-02-28,31,36.65
2021-02-28,32,36.65
2021-02-28,33,36.76
2021-02-28,34,84.94021
2021-02-28,35,87.31
2021-02-28,36,36.76
2021-02-28,37,132.04
2021-02-28,38,38.1
2021-02-28,39,37.3
2021-02-28,40,37.2
2021-02-28,41,37.3
2021-02-28,42,37.3
2021-02-28,43,37.28255
2021-02-28,44,37.3
2021-02-28,45,37.35
2021-02-28,46,61.0
2021-02-28,47,37.96
2021-02-28,48,62.0
2021-03-01,1,62.0
2021-03-01,2,37.55
2021-03-01,3,38.0
2021-03-01,4,38.0
2021-03-01,5,38.0
2021-03-01,6,38.5
2021-03-01,7,38.2
2021-03-01,8,59.45
2021-03-01,9,59.45
2021-03-01,10,59.9
2021-03-01,11,79.90006
2021-03-01,12,63.0
2021-03-01,13,79.9
2021-03-01,14,63.0
2021-03-01,15,84.9
2021-03-01,16,90.0
2021-03-01,17,90.0
2021-03-01,18,89.95
2021-03-01,19,89.95
2021-03-01,20,89.5
2021-03-01,21,89.95
2021-03-01,22,89.95
2021-03-01,23,89.98
2021-03-01,24,39.5
2021-03-01,25,79.89996
2021-03-01,26,40.5
2021-03-01,27,74.0
2021-03-01,28,39.5
2021-03-01,29,0.0
2021-03-01,30,0.0
2021-03-01,31,58.5
2021-03-01,32,40.4
2021-03-01,33,59.45
2021-03-01,34,40.5
2021-03-01,35,40.5
2021-03-01,36,40.5
2021-03-01,37,345.0
2021-03-01,38,79.0
2021-03-01,39,41.76
2021-03-01,40,41.71
2021-03-01,41,42.05
2021-03-01,42,42.05
2021-03-01,43,62.0
2021-03-01,44,42.05
2021-03-01,45,42.05
2021-03-01,46,41.83
2021-03-01,47,42.05
2021-03-01,48,40.6
2021-03-02,1,40.6
2021-03-02,2,58.5
2021-03-02,3,42.0
2021-03-02,4,35.0
2021-03-02,5,40.7
2021-03-02,6,42.0
2021-03-02,7,43.59
2021-03-02,8,40.88
2021-03-02,9,42.21
2021-03-02,10,10.0
2021-03-02,11,10.0
2021-03-02,12,40.40572
2021-03-02,13,57.5
2021-03-02,14,89.0
2021-03-02,15,95.0
2021-03-02,16,89.5
2021-03-02,17,91.9
2021-03-02,18,100.0
2021-03-02,19,100.0
2021-03-02,20,121.0
2021-03-02,21,100.0
2021-03-02,22,100.0
2021-03-02,23,114.95
2021-03-02,24,117.0
2021-03-02,25,118.0
2021-03-02,26,113.0
2021-03-02,27,100.0
2021-03-02,28,42.29818
2021-03-02,29,100.0
2021-03-02,30,100.0
2021-03-02,31,42.75
2021-03-02,32,42.51
2021-03-02,33,42.51
2021-03-02,34,43.0
2021-03-02,35,42.51
2021-03-02,36,43.1
2021-03-02,37,620.27
2021-03-02,38,43.5
2021-03-02,39,43.05
2021-03-02,40,43.05
2021-03-02,41,43.05
2021-03-02,42,43.05
2021-03-02,43,43.05
2021-03-02,44,60.0
2021-03-02,45,57.5
2021-03-02,46,43.5
2021-03-02,47,57.5
2021-03-02,48,57.5
2021-03-03,1,59.0
2021-03-03,2,59.0
2021-03-03,3,57.5
2021-03-03,4,57.5
2021-03-03,5,57.45
2021-03-03,6,57.25
2021-03-03,7,57.25
2021-03-03,8,57.25
2021-03-03,9,56.95
2021-03-03,10,56.95
2021-03-03,11,56.9
2021-03-03,12,56.8
2021-03-03,13,43.25
2021-03-03,14,0.0
2021-03-03,15,40.0
2021-03-03,16,42.2
2021-03-03,17,103.94
2021-03-03,18,110.0
2021-03-03,19,133.95
2021-03-03,20,134.0
2021-03-03,21,129.0
2021-03-03,22,129.0
2021-03-03,23,129.5
2021-03-03,24,129.0
2021-03-03,25,138.0
2021-03-03,26,134.0
2021-03-03,27,137.0
2021-03-03,28,134.0
2021-03-03,29,137.0
2021-03-03,30,169.0
2021-03-03,31,137.0
2021-03-03,32,200.0
2021-03-03,33,137.00012
2021-03-03,34,165.0
2021-03-03,35,500.0
2021-03-03,36,900.0
2021-03-03,37,47.27351
2021-03-03,38,42.2
2021-03-03,39,42.2
2021-03-03,40,200.0
2021-03-03,41,190.0
2021-03-03,42,134.0
2021-03-03,43,125.0
2021-03-03,44,75.0
2021-03-03,45,75.0
2021-03-03,46,68.0
2021-03-03,47,67.0
2021-03-03,48,67.0
2021-03-04,1,64.5
2021-03-04,2,65.0
2021-03-04,3,65.0
2021-03-04,4,65.0
2021-03-04,5,64.0
2021-03-04,6,57.0
2021-03-04,7,44.1
2021-03-04,8,44.1
2021-03-04,9,53.05
2021-03-04,10,56.5
2021-03-04,11,57.0
2021-03-04,12,65.0
2021-03-04,13,72.0
2021-03-04,14,65.0
2021-03-04,15,65.0
2021-03-04,16,78.0
2021-03-04,17,89.95
2021-03-04,18,89.0
2021-03-04,19,92.0
2021-03-04,20,92.0
2021-03-04,21,98.0
2021-03-04,22,44.55
2021-03-04,23,89.0
2021-03-04,24,89.00004
2021-03-04,25,93.0
2021-03-04,26,45.0
2021-03-04,27,89.0
2021-03-04,28,89.0
2021-03-04,29,70.0
2021-03-04,30,85.0
2021-03-04,31,97.0
2021-03-04,32,85.0
2021-03-04,33,44.5
2021-03-04,34,44.5
2021-03-04,35,44.61
2021-03-04,36,44.61
2021-03-04,37,89.98
2021-03-04,38,99.0
2021-03-04,39,101.0
2021-03-04,40,44.61
2021-03-04,41,44.62
2021-03-04,42,44.61
2021-03-04,43,63.5
2021-03-04,44,41.55
2021-03-04,45,40.6
2021-03-04,46,40.6
2021-03-04,47,28.0
2021-03-04,48,39.3
2021-03-05,1,37.5
2021-03-05,2,41.55
2021-03-05,3,41.55
2021-03-05,4,41.55
2021-03-05,5,37.5
2021-03-05,6,20.0
2021-03-05,7,20.0
2021-03-05,8,7.0
2021-03-05,9,5.12785
2021-03-05,10,7.0
2021-03-05,11,35.0
2021-03-05,12,37.55
2021-03-05,13,41.6
2021-03-05,14,41.55
2021-03-05,15,40.6
2021-03-05,16,89.0
2021-03-05,17,89.0
2021-03-05,18,89.95
2021-03-05,19,42.5
2021-03-05,20,42.11
2021-03-05,21,42.55005
2021-03-05,22,89.0
2021-03-05,23,99.0
2021-03-05,24,88.95
2021-03-05,25,89.94
2021-03-05,26,88.35
2021-03-05,27,42.85
2021-03-05,28,60.0
2021-03-05,29,43.25
2021-03-05,30,41.75
2021-03-05,31,44.75
2021-03-05,32,40.0
2021-03-05,33,40.0
2021-03-05,34,42.3
2021-03-05,35,4.55
2021-03-05,36,42.3
2021-03-05,37,42.6
2021-03-05,38,42.6
2021-03-05,39,90.0
2021-03-05,40,90.0
2021-03-05,41,42.75
2021-03-05,42,74.0
2021-03-05,43,72.0
2021-03-05,44,66.5
2021-03-05,45,70.0
2021-03-05,46,70.0
2021-03-05,47,42.8
2021-03-05,48,42.8
2021-03-06,1,42.0
2021-03-06,2,42.8
2021-03-06,3,42.6
2021-03-06,4,42.6
2021-03-06,5,56.9
2021-03-06,6,56.4
2021-03-06,7,55.95
2021-03-06,8,55.95
2021-03-06,9,55.95
2021-03-06,10,55.9
2021-03-06,11,55.95
2021-03-06,12,55.95
2021-03-06,13,55.9
2021-03-06,14,55.9
2021-03-06,15,66.5
2021-03-06,16,42.8
2021-03-06,17,42.6
2021-03-06,18,82.85
2021-03-06,19,88.0
2021-03-06,20,84.0
2021-03-06,21,84.0
2021-03-06,22,84.0
2021-03-06,23,88.0
2021-03-06,24,88.0
2021-03-06,25,88.0
2021-03-06,26,43.06
2021-03-06,27,43.06
2021-03-06,28,42.81
2021-03-06,29,42.81
2021-03-06,30,43.06
2021-03-06,31,43.06
2021-03-06,32,43.06
2021-03-06,33,43.0
2021-03-06,34,43.0
2021-03-06,35,43.0
2021-03-06,36,43.0
2021-03-06,37,43.1
2021-03-06,38,43.0
2021-03-06,39,51.0
2021-03-06,40,78.75
2021-03-06,41,118.75
2021-03-06,42,94.0
2021-03-06,43,89.0
2021-03-06,44,68.0
2021-03-06,45,43.06
2021-03-06,46,43.06
2021-03-06,47,64.0
2021-03-06,48,60.0
2021-03-07,1,43.11
2021-03-07,2,64.0
2021-03-07,3,63.5
2021-03-07,4,37.03
2021-03-07,5,35.78
2021-03-07,6,54.33761
2021-03-07,7,34.65
2021-03-07,8,34.65
2021-03-07,9,36.13
2021-03-07,10,46.49
2021-03-07,11,48.57
2021-03-07,12,56.95
2021-03-07,13,43.15
2021-03-07,14,43.11
2021-03-07,15,44.0
2021-03-07,16,43.11
2021-03-07,17,43.11
2021-03-07,18,43.15
2021-03-07,19,44.2
2021-03-07,20,44.25
2021-03-07,21,70.0
2021-03-07,22,44.2
2021-03-07,23,0.0
2021-03-07,24,0.0
2021-03-07,25,0.0
2021-03-07,26,0.0
2021-03-07,27,0.0
2021-03-07,28,0.0
2021-03-07,29,0.0
2021-03-07,30,0.0
2021-03-07,31,0.0
2021-03-07,32,44.2
2021-03-07,33,44.2
2021-03-07,34,44.75
2021-03-07,35,44.75
2021-03-07,36,44.75
2021-03-07,37,616.98
2021-03-07,38,616.98
2021-03-07,39,186.98
2021-03-07,40,45.25
2021-03-07,41,101.98
2021-03-07,42,44.85658
2021-03-07,43,44.75
2021-03-07,44,44.75
2021-03-07,45,725.0
2021-03-07,46,67.95
2021-03-07,47,59.5
2021-03-07,48,44.25
2021-03-08,1,44.1
2021-03-08,2,44.1
2021-03-08,3,56.85
2021-03-08,4,44.1
2021-03-08,5,44.1
2021-03-08,6,44.5
2021-03-08,7,44.5
2021-03-08,8,44.5
2021-03-08,9,44.5
2021-03-08,10,6.0
2021-03-08,11,63.38
2021-03-08,12,44.2
2021-03-08,13,44.2
2021-03-08,14,44.2
2021-03-08,15,44.2
2021-03-08,16,92.5
2021-03-08,17,92.5
2021-03-08,18,44.11
2021-03-08,19,92.5
2021-03-08,20,89.85
2021-03-08,21,81.62
2021-03-08,22,44.11
2021-03-08,23,44.11
2021-03-08,24,44.2
2021-03-08,25,44.2
2021-03-08,26,44.6
2021-03-08,27,80.0
2021-03-08,28,44.5
2021-03-08,29,44.25
2021-03-08,30,44.25
2021-03-08,31,44.1
2021-03-08,32,44.1
2021-03-08,33,44.2
2021-03-08,34,44.2
2021-03-08,35,44.2
2021-03-08,36,44.2
2021-03-08,37,44.2
2021-03-08,38,44.2
2021-03-08,39,44.2
2021-03-08,40,40.0
2021-03-08,41,44.5
2021-03-08,42,44.25
2021-03-08,43,44.25
2021-03-08,44,44.25
2021-03-08,45,41.7
2021-03-08,46,40.1
2021-03-08,47,65.0
2021-03-08,48,59.0
2021-03-09,1,51.6
2021-03-09,2,58.0
2021-03-09,3,58.0
2021-03-09,4,58.0
2021-03-09,5,58.0
2021-03-09,6,49.24
2021-03-09,7,57.9
2021-03-09,8,57.85
2021-03-09,9,57.85
2021-03-09,10,57.85
2021-03-09,11,78.0
2021-03-09,12,79.0
2021-03-09,13,89.8
2021-03-09,14,94.45
2021-03-09,15,83.0
2021-03-09,16,89.0
2021-03-09,17,83.0
2021-03-09,18,44.25
2021-03-09,19,79.95
2021-03-09,20,44.25
2021-03-09,21,44.25
2021-03-09,22,44.1
2021-03-09,23,41.8
2021-03-09,24,41.75
2021-03-09,25,4.55
2021-03-09,26,4.55
2021-03-09,27,4.55
2021-03-09,28,4.55
2021-03-09,29,44.5
2021-03-09,30,63.5
2021-03-09,31,4.55
2021-03-09,32,57.9
2021-03-09,33,57.9
2021-03-09,34,4.55
2021-03-09,35,67.95
2021-03-09,36,67.95
2021-03-09,37,67.95
2021-03-09,38,67.5
2021-03-09,39,44.5
2021-03-09,40,60.98
2021-03-09,41,67.0
2021-03-09,42,44.5
2021-03-09,43,42.7
2021-03-09,44,42.7
2021-03-09,45,64.5
2021-03-09,46,42.7
2021-03-09,47,64.0
2021-03-09,48,43.26
2021-03-10,1,67.0
2021-03-10,2,67.0
2021-03-10,3,67.0
2021-03-10,4,38.0
2021-03-10,5,67.0
2021-03-10,6,70.0
2021-03-10,7,67.2
2021-03-10,8,67.0
2021-03-10,9,0.0
2021-03-10,10,6.0
2021-03-10,11,52.4
2021-03-10,12,53.83
2021-03-10,13,62.12
2021-03-10,14,64.25021
2021-03-10,15,41.75
2021-03-10,16,67.5
2021-03-10,17,67.5
2021-03-10,18,79.0
2021-03-10,19,79.0
2021-03-10,20,76.0
2021-03-10,21,76.0
2021-03-10,22,41.8
2021-03-10,23,79.0
2021-03-10,24,79.0
2021-03-10,25,79.0
2021-03-10,26,79.0
2021-03-10,27,41.97
2021-03-10,28,68.3
2021-03-10,29,67.3
2021-03-10,30,67.0
2021-03-10,31,66.6
2021-03-10,32,67.9
2021-03-10,33,67.9
2021-03-10,34,67.9
2021-03-10,35,69.95
2021-03-10,36,69.95
2021-03-10,37,67.9
2021-03-10,38,75.0
2021-03-10,39,69.95
2021-03-10,40,67.9
2021-03-10,41,69.95
2021-03-10,42,40.1
2021-03-10,43,69.0
2021-03-10,44,7.5
2021-03-10,45,32.29
2021-03-10,46,7.14071
2021-03-10,47,21.43
2021-03-10,48,21.43
2021-03-11,1,21.52
2021-03-11,2,21.52
2021-03-11,3,18.02
2021-03-11,4,-61.0
2021-03-11,5,-60.94056
2021-03-11,6,14.02
2021-03-11,7,-9.66
2021-03-11,8,-4.54
2021-03-11,9,2.91
2021-03-11,10,3.6
2021-03-11,11,8.14
2021-03-11,12,66.0
2021-03-11,13,66.0
2021-03-11,14,69.0
2021-03-11,15,70.0
2021-03-11,16,73.85
2021-03-11,17,73.85
2021-03-11,18,42.98
2021-03-11,19,7.5
2021-03-11,20,7.5
2021-03-11,21,7.5
2021-03-11,22,30.0
2021-03-11,23,15.0
2021-03-11,24,15.03792
2021-03-11,25,44.52
2021-03-11,26,44.88
2021-03-11,27,73.85
2021-03-11,28,44.25
2021-03-11,29,15.0
2021-03-11,30,15.0
2021-03-11,31,15.0
2021-03-11,32,69.0
2021-03-11,33,77.75
2021-03-11,34,78.0
2021-03-11,35,80.95
2021-03-11,36,83.0
2021-03-11,37,83.0
2021-03-11,38,83.0
2021-03-11,39,78.95
2021-03-11,40,78.0
2021-03-11,41,77.0
2021-03-11,42,20.0
2021-03-11,43,69.0
2021-03-11,44,69.0
2021-03-11,45,47.38
2021-03-11,46,-61.0
2021-03-11,47,32.74
2021-03-11,48,16.15
2021-03-12,1,66.5
2021-03-12,2,75.25
2021-03-12,3,70.5
2021-03-12,4,70.0
2021-03-12,5,70.8
2021-03-12,6,43.8
2021-03-12,7,43.8
2021-03-12,8,30.94
2021-03-12,9,7.0
2021-03-12,10,7.0
2021-03-12,11,7.0
2021-03-12,12,75.25
2021-03-12,13,75.25
2021-03-12,14,78.0
2021-03-12,15,78.0
2021-03-12,16,78.5
2021-03-12,17,78.0
2021-03-12,18,77.75
2021-03-12,19,78.0
2021-03-12,20,77.75
2021-03-12,21,74.99
2021-03-12,22,74.99
2021-03-12,23,74.9
2021-03-12,24,15.0
2021-03-12,25,23.81
2021-03-12,26,15.0
2021-03-12,27,15.0
2021-03-12,28,7.0
2021-03-12,29,7.0
2021-03-12,30,0.0
2021-03-12,31,7.0
2021-03-12,32,7.0
2021-03-12,33,15.0
2021-03-12,34,76.0
2021-03-12,35,15.5
2021-03-12,36,41.7
2021-03-12,37,85.0
2021-03-12,38,87.0
2021-03-12,39,85.9
2021-03-12,40,84.0
2021-03-12,41,79.0
2021-03-12,42,75.0
2021-03-12,43,71.00114
2021-03-12,44,74.9
2021-03-12,45,74.5
2021-03-12,46,74.2
2021-03-12,47,79.0
2021-03-12,48,74.9
2021-03-13,1,74.9
2021-03-13,2,74.9
2021-03-13,3,74.9
2021-03-13,4,74.2
2021-03-13,5,74.2
2021-03-13,6,74.5
2021-03-13,7,74.9
2021-03-13,8,73.9
2021-03-13,9,73.85
2021-03-13,10,16.63
2021-03-13,11,71.0
2021-03-13,12,71.0
2021-03-13,13,71.0
2021-03-13,14,73.85
2021-03-13,15,74.9
2021-03-13,16,74.75
2021-03-13,17,74.5
2021-03-13,18,74.9
2021-03-13,19,74.5
2021-03-13,20,74.5
2021-03-13,21,74.4
2021-03-13,22,74.4
2021-03-13,23,74.4
2021-03-13,24,74.4
2021-03-13,25,73.0
2021-03-13,26,73.0
2021-03-13,27,73.0
2021-03-13,28,12.06
2021-03-13,29,73.0
2021-03-13,30,73.0
2021-03-13,31,73.0
2021-03-13,32,74.4
2021-03-13,33,75.0
2021-03-13,34,78.65
2021-03-13,35,80.0
2021-03-13,36,80.0
2021-03-13,37,82.0
