settlement_date,settlement_period,system_sell_price
2020-02-17,16,44.9
2020-02-17,17,18.25
2020-02-17,18,44.5
2020-02-17,19,42.5
2020-02-17,20,6.5
2020-02-17,21,6.5
2020-02-17,22,6.51719
2020-02-17,23,6.6311
2020-02-17,24,28.36
2020-02-17,25,42.0
2020-02-17,26,23.0
2020-02-17,27,27.41
2020-02-17,28,26.57
2020-02-17,29,39.0
2020-02-17,30,7.1
2020-02-17,31,7.0
2020-02-17,32,7.0
2020-02-17,33,7.5
2020-02-17,34,9.1
2020-02-17,35,13.1
2020-02-17,36,50.0
2020-02-17,37,50.0
2020-02-17,38,46.5
2020-02-17,39,46.3
2020-02-17,40,46.3
2020-02-17,41,44.85
2020-02-17,42,44.25
2020-02-17,43,44.0
2020-02-17,44,43.9
2020-02-17,45,40.0
2020-02-17,46,40.0
2020-02-17,47,41.0
2020-02-17,48,15.15
2020-02-18,1,40.0
2020-02-18,2,41.0
2020-02-18,3,40.0
2020-02-18,4,12.57
2020-02-18,5,2.5
2020-02-18,6,2.5
2020-02-18,7,40.9
2020-02-18,8,2.5
2020-02-18,9,2.5
2020-02-18,10,2.5
2020-02-18,11,2.5
2020-02-18,12,25.45
2020-02-18,13,26.07
2020-02-18,14,2.5
2020-02-18,15,2.5
2020-02-18,16,7.0
2020-02-18,17,11.0
2020-02-18,18,42.9
2020-02-18,19,42.9
2020-02-18,20,42.8
2020-02-18,21,42.8
2020-02-18,22,11.2
2020-02-18,23,11.2
2020-02-18,24,42.3
2020-02-18,25,42.0
2020-02-18,26,41.75
2020-02-18,27,41.7
2020-02-18,28,41.7
2020-02-18,29,41.7
2020-02-18,30,42.4
2020-02-18,31,42.4
2020-02-18,32,42.3
2020-02-18,33,49.75
2020-02-18,34,49.8
2020-02-18,35,49.8
2020-02-18,36,51.0
2020-02-18,37,51.0
2020-02-18,38,49.8
2020-02-18,39,49.75
2020-02-18,40,13.5
2020-02-18,41,14.0
2020-02-18,42,14.0
2020-02-18,43,13.5
2020-02-18,44,41.0
2020-02-18,45,39.99
2020-02-18,46,10.2
2020-02-18,47,13.0
2020-02-18,48,13.0
2020-02-19,1,2.5
2020-02-19,2,2.5
2020-02-19,3,15.02
2020-02-19,4,15.66
2020-02-19,5,14.34
2020-02-19,6,13.57
2020-02-19,7,15.48
2020-02-19,8,14.24
2020-02-19,9,24.4
2020-02-19,10,15.34
2020-02-19,11,16.13
2020-02-19,12,41.99
2020-02-19,13,41.99
2020-02-19,14,2.5
2020-02-19,15,8.0
2020-02-19,16,12.1
2020-02-19,17,13.1
2020-02-19,18,13.5
2020-02-19,19,46.28
2020-02-19,20,45.0
2020-02-19,21,45.0
2020-02-19,22,46.28
2020-02-19,23,47.61
2020-02-19,24,46.28
2020-02-19,25,46.28
2020-02-19,26,45.9
2020-02-19,27,45.9
2020-02-19,28,43.45
2020-02-19,29,43.45
2020-02-19,30,43.0
2020-02-19,31,15.0
2020-02-19,32,42.79
2020-02-19,33,14.75
2020-02-19,34,2.2
2020-02-19,35,2.2
2020-02-19,36,48.5
2020-02-19,37,43.25
2020-02-19,38,48.5
2020-02-19,39,48.35
2020-02-19,40,45.0
2020-02-19,41,45.0
2020-02-19,42,15.1838
2020-02-19,43,15.15
2020-02-19,44,43.0
2020-02-19,45,43.0
2020-02-19,46,26.88
2020-02-19,47,41.99
2020-02-19,48,2.5
2020-02-20,1,2.5
2020-02-20,2,2.5
2020-02-20,3,41.0
2020-02-20,4,2.5
2020-02-20,5,0.0
2020-02-20,6,0.0
2020-02-20,7,0.0
2020-02-20,8,0.0
2020-02-20,9,2.5
2020-02-20,10,2.5
2020-02-20,11,2.5
2020-02-20,12,31.77
2020-02-20,13,15.15
2020-02-20,14,7.0
2020-02-20,15,7.0
2020-02-20,16,10.0
2020-02-20,17,44.0
2020-02-20,18,48.78
2020-02-20,19,48.0
2020-02-20,20,47.5
2020-02-20,21,45.0
2020-02-20,22,45.0
2020-02-20,23,45.0
2020-02-20,24,44.8
2020-02-20,25,44.0
2020-02-20,26,43.5
2020-02-20,27,43.0
2020-02-20,28,40.0
2020-02-20,29,12.0
2020-02-20,30,12.0
2020-02-20,31,2.2
2020-02-20,32,2.1
2020-02-20,33,2.1
2020-02-20,34,13.0
2020-02-20,35,50.8
2020-02-20,36,50.9
2020-02-20,37,53.0
2020-02-20,38,50.75
2020-02-20,39,43.5
2020-02-20,40,13.0
2020-02-20,41,43.2
2020-02-20,42,43.5
2020-02-20,43,42.9
2020-02-20,44,41.0
2020-02-20,45,41.0
2020-02-20,46,11.72
2020-02-20,47,40.5
2020-02-20,48,2.5
2020-02-21,1,15.0
2020-02-21,2,41.85
2020-02-21,3,42.3
2020-02-21,4,14.61
2020-02-21,5,21.21
2020-02-21,6,18.52
2020-02-21,7,21.32
2020-02-21,8,9.81
2020-02-21,9,22.87
2020-02-21,10,22.87
2020-02-21,11,21.14
2020-02-21,12,43.0
2020-02-21,13,44.0
2020-02-21,14,45.68
2020-02-21,15,44.0
2020-02-21,16,40.0
2020-02-21,17,2.0
2020-02-21,18,44.0
2020-02-21,19,44.0
2020-02-21,20,43.95
2020-02-21,21,44.25
2020-02-21,22,46.9
2020-02-21,23,44.0
2020-02-21,24,44.0
2020-02-21,25,44.0
2020-02-21,26,44.0
2020-02-21,27,44.0
2020-02-21,28,44.0
2020-02-21,29,44.0
2020-02-21,30,43.7
2020-02-21,31,21.47
2020-02-21,32,44.0
2020-02-21,33,44.0
2020-02-21,34,10.0
2020-02-21,35,7.6
2020-02-21,36,49.0
2020-02-21,37,44.0
2020-02-21,38,20.0
2020-02-21,39,44.0
2020-02-21,40,44.0
2020-02-21,41,46.0
2020-02-21,42,21.4
2020-02-21,43,7.65
2020-02-21,44,7.65
2020-02-21,45,39.5
2020-02-21,46,7.7
2020-02-21,47,43.8
2020-02-21,48,43.8
2020-02-22,1,44.98
2020-02-22,2,46.0
2020-02-22,3,45.0
2020-02-22,4,45.0
2020-02-22,5,39.5
2020-02-22,6,45.0
2020-02-22,7,45.9
2020-02-22,8,45.9
2020-02-22,9,44.9
2020-02-22,10,17.14
2020-02-22,11,20.65
2020-02-22,12,44.9
2020-02-22,13,44.9
2020-02-22,14,46.5
2020-02-22,15,46.0
2020-02-22,16,46.0
2020-02-22,17,45.5
2020-02-22,18,46.0
2020-02-22,19,45.5
2020-02-22,20,46.4
2020-02-22,21,46.4
2020-02-22,22,34.0
2020-02-22,23,17.86
2020-02-22,24,27.93
2020-02-22,25,46.3
2020-02-22,26,46.3
2020-02-22,27,46.0
2020-02-22,28,46.3
2020-02-22,29,46.2
2020-02-22,30,46.2
2020-02-22,31,46.2
2020-02-22,32,46.2
2020-02-22,33,44.61478
2020-02-22,34,47.7
2020-02-22,35,47.7
2020-02-22,36,51.0
2020-02-22,37,51.0
2020-02-22,38,50.0
2020-02-22,39,47.5
2020-02-22,40,47.0
2020-02-22,41,15.0
2020-02-22,42,47.0
2020-02-22,43,47.0
2020-02-22,44,46.5
2020-02-22,45,20.39
2020-02-22,46,19.16
2020-02-22,47,42.0
2020-02-22,48,2.5
2020-02-23,1,12.29
2020-02-23,2,42.0
2020-02-23,3,45.0
2020-02-23,4,42.0
2020-02-23,5,42.0
2020-02-23,6,43.9
2020-02-23,7,43.9
2020-02-23,8,43.9
2020-02-23,9,46.4
2020-02-23,10,46.4
2020-02-23,11,46.4
2020-02-23,12,47.0
2020-02-23,13,47.0
2020-02-23,14,45.8
2020-02-23,15,46.4
2020-02-23,16,14.48
2020-02-23,17,43.9
2020-02-23,18,16.66
2020-02-23,19,22.6
2020-02-23,20,16.03
2020-02-23,21,7.0
2020-02-23,22,2.25
2020-02-23,23,2.5
2020-02-23,24,2.1
2020-02-23,25,2.0
2020-02-23,26,2.0
2020-02-23,27,0.0
2020-02-23,28,1.4
2020-02-23,29,2.15
2020-02-23,30,8.13
2020-02-23,31,2.1
2020-02-23,32,45.1
2020-02-23,33,45.4
2020-02-23,34,45.4
2020-02-23,35,45.4
2020-02-23,36,51.15
2020-02-23,37,51.15
2020-02-23,38,47.95
2020-02-23,39,47.95
2020-02-23,40,46.75
2020-02-23,41,47.0
2020-02-23,42,47.0
2020-02-23,43,47.95
2020-02-23,44,47.0
2020-02-23,45,47.0
2020-02-23,46,5.4779
2020-02-23,47,44.01
2020-02-23,48,47.0
2020-02-24,1,49.0
2020-02-24,2,49.0
2020-02-24,3,49.0
2020-02-24,4,47.0
2020-02-24,5,46.99
2020-02-24,6,45.0
2020-02-24,7,45.0
2020-02-24,8,13.38
2020-02-24,9,4.36629
2020-02-24,10,2.2
2020-02-24,11,10.0
2020-02-24,12,2.1
2020-02-24,13,45.0
2020-02-24,14,47.95
2020-02-24,15,47.95
2020-02-24,16,52.0
2020-02-24,17,45.0
2020-02-24,18,48.0
2020-02-24,19,55.0
2020-02-24,20,58.0
2020-02-24,21,55.0
2020-02-24,22,55.0
2020-02-24,23,57.95
2020-02-24,24,54.5
2020-02-24,25,52.0
2020-02-24,26,49.0
2020-02-24,27,49.0
2020-02-24,28,55.95
2020-02-24,29,49.0
2020-02-24,30,49.0
2020-02-24,31,10.0
2020-02-24,32,13.1
2020-02-24,33,48.0
2020-02-24,34,47.8
2020-02-24,35,47.8
2020-02-24,36,13.2
2020-02-24,37,55.0
2020-02-24,38,48.6
2020-02-24,39,55.0
2020-02-24,40,48.6
2020-02-24,41,48.6
2020-02-24,42,47.8
2020-02-24,43,47.75
2020-02-24,44,47.0
2020-02-24,45,40.0
2020-02-24,46,40.0
2020-02-24,47,13.5
2020-02-24,48,25.5
2020-02-25,1,42.0
2020-02-25,2,42.0
2020-02-25,3,42.0
2020-02-25,4,42.0
2020-02-25,5,42.0
2020-02-25,6,31.11
2020-02-25,7,26.27
2020-02-25,8,26.81
2020-02-25,9,41.95
2020-02-25,10,41.95
2020-02-25,11,42.0
2020-02-25,12,42.0
2020-02-25,13,44.5
2020-02-25,14,46.0
2020-02-25,15,54.5
2020-02-25,16,54.5
2020-02-25,17,66.0
2020-02-25,18,46.0
2020-02-25,19,46.0
2020-02-25,20,13.5
2020-02-25,21,13.5
2020-02-25,22,13.5
2020-02-25,23,13.68
2020-02-25,24,46.0
2020-02-25,25,46.0
2020-02-25,26,49.0
2020-02-25,27,70.0
2020-02-25,28,47.9
2020-02-25,29,70.0
2020-02-25,30,69.9
2020-02-25,31,48.0
2020-02-25,32,69.99
2020-02-25,33,48.0
2020-02-25,34,67.1
2020-02-25,35,67.79
2020-02-25,36,77.29
2020-02-25,37,79.74
2020-02-25,38,79.79
2020-02-25,39,79.79
2020-02-25,40,79.74
2020-02-25,41,57.5
2020-02-25,42,49.8
2020-02-25,43,48.0
2020-02-25,44,48.0
2020-02-25,45,43.5
2020-02-25,46,43.5
2020-02-25,47,20.75
2020-02-25,48,20.75
2020-02-26,1,19.49
2020-02-26,2,19.41013
2020-02-26,3,14.14
2020-02-26,4,13.40949
2020-02-26,5,18.14
2020-02-26,6,21.47
2020-02-26,7,21.31
2020-02-26,8,21.54
2020-02-26,9,41.95
2020-02-26,10,41.95
2020-02-26,11,24.55
2020-02-26,12,39.98
2020-02-26,13,46.0
2020-02-26,14,52.0
2020-02-26,15,52.0
2020-02-26,16,45.25
2020-02-26,17,45.25
2020-02-26,18,16.15
2020-02-26,19,45.25
2020-02-26,20,45.25
2020-02-26,21,45.25
2020-02-26,22,45.25
2020-02-26,23,44.85
2020-02-26,24,44.85
2020-02-26,25,43.25
2020-02-26,26,16.2
2020-02-26,27,2.35
2020-02-26,28,14.1
2020-02-26,29,14.1
2020-02-26,30,14.1
2020-02-26,31,16.55
2020-02-26,32,2.35
2020-02-26,33,2.5
2020-02-26,34,16.55
2020-02-26,35,55.5
2020-02-26,36,83.0
2020-02-26,37,55.95
2020-02-26,38,120.0
2020-02-26,39,98.0
2020-02-26,40,55.5
2020-02-26,41,55.95
2020-02-26,42,17.5
2020-02-26,43,17.1
2020-02-26,44,19.2
2020-02-26,45,17.5
2020-02-26,46,17.05
2020-02-26,47,25.91485
2020-02-26,48,7.2
2020-02-27,1,6.0
2020-02-27,2,42.35
2020-02-27,3,42.3
2020-02-27,4,31.87
2020-02-27,5,21.12
2020-02-27,6,42.0
2020-02-27,7,41.95
2020-02-27,8,7.0
2020-02-27,9,41.75
2020-02-27,10,23.48419
2020-02-27,11,42.5
2020-02-27,12,42.0
2020-02-27,13,42.5
2020-02-27,14,45.26
2020-02-27,15,7.25
2020-02-27,16,46.0
2020-02-27,17,50.0
2020-02-27,18,18.1
2020-02-27,19,46.0
2020-02-27,20,46.0
2020-02-27,21,17.6
2020-02-27,22,17.6
2020-02-27,23,17.15
2020-02-27,24,17.1
2020-02-27,25,17.65
2020-02-27,26,17.85
2020-02-27,27,17.92
2020-02-27,28,17.92
2020-02-27,29,17.92
2020-02-27,30,17.92
2020-02-27,31,18.11
2020-02-27,32,18.1
2020-02-27,33,18.15
2020-02-27,34,43.5
2020-02-27,35,52.55
2020-02-27,36,55.9
2020-02-27,37,55.9
2020-02-27,38,81.0
2020-02-27,39,55.9
2020-02-27,40,52.0
2020-02-27,41,18.25
2020-02-27,42,18.25
2020-02-27,43,44.0
2020-02-27,44,43.7
2020-02-27,45,42.0
2020-02-27,46,18.35
2020-02-27,47,42.0
2020-02-27,48,13.5
2020-02-28,1,6.0
2020-02-28,2,6.0
2020-02-28,3,8.25
2020-02-28,4,24.41
2020-02-28,5,24.16
2020-02-28,6,17.32
2020-02-28,7,6.0
2020-02-28,8,6.0
2020-02-28,9,27.94
2020-02-28,10,28.52
2020-02-28,11,40.5
2020-02-28,12,2.2
2020-02-28,13,2.35
2020-02-28,14,10.0
2020-02-28,15,20.86
2020-02-28,16,13.5
2020-02-28,17,13.25
2020-02-28,18,13.5
2020-02-28,19,13.7
2020-02-28,20,14.19
2020-02-28,21,14.5
2020-02-28,22,45.0
2020-02-28,23,45.0
2020-02-28,24,44.75
2020-02-28,25,45.0
2020-02-28,26,45.0
2020-02-28,27,45.0
2020-02-28,28,45.0
2020-02-28,29,45.75
2020-02-28,30,45.0
2020-02-28,31,15.5
2020-02-28,32,15.6
2020-02-28,33,39.45
2020-02-28,34,45.0
2020-02-28,35,15.95
2020-02-28,36,45.75
2020-02-28,37,45.75
2020-02-28,38,45.75
2020-02-28,39,44.0
2020-02-28,40,16.25
2020-02-28,41,43.0
2020-02-28,42,15.81
2020-02-28,43,2.35
2020-02-28,44,15.8
2020-02-28,45,18.91
2020-02-28,46,43.0
2020-02-28,47,44.0
2020-02-28,48,10.63407
2020-02-29,1,9.05
2020-02-29,2,44.0
2020-02-29,3,9.81004
2020-02-29,4,4.0
2020-02-29,5,4.0
2020-02-29,6,4.0
2020-02-29,7,4.0
2020-02-29,8,4.0
2020-02-29,9,2.34
2020-02-29,10,2.34
2020-02-29,11,5.14
2020-02-29,12,7.44
2020-02-29,13,37.55
2020-02-29,14,43.8
2020-02-29,15,10.15013
2020-02-29,16,11.25005
2020-02-29,17,44.0
2020-02-29,18,44.5
2020-02-29,19,44.5
2020-02-29,20,44.5
2020-02-29,21,44.0
2020-02-29,22,44.0
2020-02-29,23,44.0
2020-02-29,24,15.05
2020-02-29,25,4.0
2020-02-29,26,4.0
2020-02-29,27,4.0
2020-02-29,28,2.35
2020-02-29,29,2.75
2020-02-29,30,4.0
2020-02-29,31,0.0
2020-02-29,32,2.35
2020-02-29,33,2.35
2020-02-29,34,44.0
2020-02-29,35,45.95
2020-02-29,36,46.8
2020-02-29,37,49.0
2020-02-29,38,49.0
2020-02-29,39,43.98
2020-02-29,40,39.45
2020-02-29,41,49.0
2020-02-29,42,13.15012
2020-02-29,43,46.01
2020-02-29,44,48.0
2020-02-29,45,45.0
2020-02-29,46,43.0
2020-02-29,47,12.66
2020-02-29,48,7.79303
2020-03-01,1,7.74
2020-03-01,2,9.46
2020-03-01,3,9.76
2020-03-01,4,4.05022
2020-03-01,5,20.0
2020-03-01,6,4.0
2020-03-01,7,2.44
2020-03-01,8,1.04
2020-03-01,9,0.25
2020-03-01,10,0.75
2020-03-01,11,4.0
2020-03-01,12,4.0
2020-03-01,13,4.69
2020-03-01,14,5.38
2020-03-01,15,5.75
2020-03-01,16,5.75
2020-03-01,17,4.0
2020-03-01,18,4.0
2020-03-01,19,2.35
2020-03-01,20,2.0
2020-03-01,21,4.0
2020-03-01,22,4.0
2020-03-01,23,4.0
2020-03-01,24,4.0
2020-03-01,25,42.0
2020-03-01,26,42.0
2020-03-01,27,5.31
2020-03-01,28,5.15
2020-03-01,29,4.53
2020-03-01,30,4.44
2020-03-01,31,4.0
2020-03-01,32,4.0
2020-03-01,33,5.1
2020-03-01,34,42.0
2020-03-01,35,46.0
2020-03-01,36,46.7
2020-03-01,37,49.0
2020-03-01,38,49.0
2020-03-01,39,49.0
2020-03-01,40,46.95
2020-03-01,41,46.7
2020-03-01,42,45.5
2020-03-01,43,44.5
2020-03-01,44,44.72
2020-03-01,45,44.5
2020-03-01,46,43.9
2020-03-01,47,43.8
2020-03-01,48,43.8
2020-03-02,1,43.8
2020-03-02,2,43.8
2020-03-02,3,43.8
2020-03-02,4,43.8
2020-03-02,5,43.8
2020-03-02,6,43.8
2020-03-02,7,43.8
2020-03-02,8,43.8
2020-03-02,9,43.8
2020-03-02,10,43.8
2020-03-02,11,43.9
2020-03-02,12,45.0
2020-03-02,13,47.0
2020-03-02,14,47.0
2020-03-02,15,56.0
2020-03-02,16,56.0
2020-03-02,17,55.0
2020-03-02,18,52.0
2020-03-02,19,49.0
2020-03-02,20,47.0
2020-03-02,21,18.4
2020-03-02,22,17.3
2020-03-02,23,45.0
2020-03-02,24,45.0
2020-03-02,25,46.5
2020-03-02,26,30.0
2020-03-02,27,18.5
2020-03-02,28,17.53
2020-03-02,29,18.5
2020-03-02,30,17.53
2020-03-02,31,15.0
2020-03-02,32,13.9
2020-03-02,33,17.53
2020-03-02,34,43.0
2020-03-02,35,48.0
2020-03-02,36,49.0
2020-03-02,37,49.0
2020-03-02,38,49.0
2020-03-02,39,49.0
2020-03-02,40,48.0
2020-03-02,41,47.0
2020-03-02,42,17.8
2020-03-02,43,17.8
2020-03-02,44,17.4
2020-03-02,45,8.0
2020-03-02,46,8.0
2020-03-02,47,43.0
2020-03-02,48,20.25
2020-03-03,1,23.52
2020-03-03,2,25.17
2020-03-03,3,29.76
2020-03-03,4,30.31
2020-03-03,5,27.35
2020-03-03,6,26.92
2020-03-03,7,26.66
2020-03-03,8,27.67
2020-03-03,9,28.91
2020-03-03,10,39.85
2020-03-03,11,39.85
2020-03-03,12,39.85
2020-03-03,13,54.5
2020-03-03,14,64.4
2020-03-03,15,45.0
2020-03-03,16,46.5
2020-03-03,17,45.0
2020-03-03,18,45.0
2020-03-03,19,45.0
2020-03-03,20,44.99
2020-03-03,21,19.5
2020-03-03,22,19.75
2020-03-03,23,19.75
2020-03-03,24,19.86
2020-03-03,25,46.5
2020-03-03,26,47.5
2020-03-03,27,57.5
2020-03-03,28,47.5
2020-03-03,29,52.99
2020-03-03,30,44.75
2020-03-03,31,45.5
2020-03-03,32,44.75
2020-03-03,33,44.25
2020-03-03,34,51.4
2020-03-03,35,59.5
2020-03-03,36,71.9
2020-03-03,37,54.0
2020-03-03,38,125.0
2020-03-03,39,59.5
2020-03-03,40,20.4
2020-03-03,41,20.28468
2020-03-03,42,44.13406
2020-03-03,43,53.0
2020-03-03,44,50.0
2020-03-03,45,47.5
2020-03-03,46,20.5
2020-03-03,47,0.0
2020-03-03,48,2.1
2020-03-04,1,42.0
2020-03-04,2,8.1
2020-03-04,3,42.0
2020-03-04,4,42.0
2020-03-04,5,41.0
2020-03-04,6,41.0
2020-03-04,7,41.0
2020-03-04,8,41.0
2020-03-04,9,34.86
2020-03-04,10,41.0
2020-03-04,11,39.85
2020-03-04,12,20.25
2020-03-04,13,20.25
2020-03-04,14,47.08
2020-03-04,15,21.0
2020-03-04,16,66.0
2020-03-04,17,22.5
2020-03-04,18,22.25
2020-03-04,19,22.3
2020-03-04,20,22.55
2020-03-04,21,39.35322
2020-03-04,22,22.61
2020-03-04,23,0.0
2020-03-04,24,0.0
2020-03-04,25,22.8
2020-03-04,26,37.35
2020-03-04,27,72.0
2020-03-04,28,38.59781
2020-03-04,29,38.35
2020-03-04,30,23.35
2020-03-04,31,23.35
2020-03-04,32,23.47
2020-03-04,33,125.0
2020-03-04,34,125.0
2020-03-04,35,119.14
2020-03-04,36,144.14
2020-03-04,37,2242.307
2020-03-04,38,1708.0518
2020-03-04,39,23.35
2020-03-04,40,0.0
2020-03-04,41,25.05
2020-03-04,42,66.5
2020-03-04,43,104.0
2020-03-04,44,45.0
2020-03-04,45,50.0
2020-03-04,46,55.0
2020-03-04,47,23.5
2020-03-04,48,23.5
2020-03-05,1,23.5
2020-03-05,2,42.5
2020-03-05,3,42.5
2020-03-05,4,0.0
2020-03-05,5,0.0
2020-03-05,6,0.0
2020-03-05,7,40.0
2020-03-05,8,23.5
2020-03-05,9,0.0
2020-03-05,10,0.0
2020-03-05,11,0.0
2020-03-05,12,0.0
2020-03-05,13,0.0
2020-03-05,14,22.7
2020-03-05,15,22.7
2020-03-05,16,23.0
2020-03-05,17,0.0
2020-03-05,18,0.0
2020-03-05,19,66.0
2020-03-05,20,87.0
2020-03-05,21,80.0
2020-03-05,22,41.5
2020-03-05,23,23.98
2020-03-05,24,24.0
2020-03-05,25,24.0
2020-03-05,26,24.0
2020-03-05,27,25.05
2020-03-05,28,25.0
2020-03-05,29,25.35
2020-03-05,30,47.0
2020-03-05,31,42.8
2020-03-05,32,25.25
2020-03-05,33,47.0
2020-03-05,34,47.0
2020-03-05,35,25.35
2020-03-05,36,25.35
2020-03-05,37,2.2
2020-03-05,38,23.75
2020-03-05,39,25.94122
2020-03-05,40,48.0
2020-03-05,41,48.0
2020-03-05,42,38.14
2020-03-05,43,23.75
2020-03-05,44,25.41
2020-03-05,45,25.5
2020-03-05,46,25.5
2020-03-05,47,25.7
2020-03-05,48,40.0
2020-03-06,1,40.0
2020-03-06,2,40.0
2020-03-06,3,41.5
2020-03-06,4,40.0
2020-03-06,5,41.5
2020-03-06,6,40.0
2020-03-06,7,40.0
2020-03-06,8,30.74
2020-03-06,9,32.11
2020-03-06,10,40.0
2020-03-06,11,32.0
2020-03-06,12,50.0
2020-03-06,13,41.5
2020-03-06,14,23.75
2020-03-06,15,23.9
2020-03-06,16,43.49
2020-03-06,17,39.99
2020-03-06,18,38.35
2020-03-06,19,25.5
2020-03-06,20,23.8
2020-03-06,21,23.8
2020-03-06,22,23.75
2020-03-06,23,23.75
2020-03-06,24,23.8
2020-03-06,25,23.8
2020-03-06,26,23.8
2020-03-06,27,23.9
2020-03-06,28,23.9
2020-03-06,29,23.9
2020-03-06,30,0.0
2020-03-06,31,0.0
2020-03-06,32,0.0
2020-03-06,33,24.0
2020-03-06,34,42.9
2020-03-06,35,23.99
2020-03-06,36,24.0
2020-03-06,37,24.25
2020-03-06,38,66.0
2020-03-06,39,48.0
2020-03-06,40,24.3
2020-03-06,41,49.5
2020-03-06,42,47.0
2020-03-06,43,45.75
2020-03-06,44,100.0
2020-03-06,45,44.75
2020-03-06,46,44.0
2020-03-06,47,43.25
2020-03-06,48,43.5
2020-03-07,1,43.5
2020-03-07,2,43.5
2020-03-07,3,43.5
2020-03-07,4,43.5
2020-03-07,5,24.12
2020-03-07,6,24.1
2020-03-07,7,19.66
2020-03-07,8,15.52
2020-03-07,9,15.04
2020-03-07,10,2.2
2020-03-07,11,2.2
2020-03-07,12,2.1
2020-03-07,13,21.13013
2020-03-07,14,24.23
2020-03-07,15,2.35
2020-03-07,16,27.7
2020-03-07,17,11.95
2020-03-07,18,11.95
2020-03-07,19,32.51
2020-03-07,20,13.06
2020-03-07,21,0.0
2020-03-07,22,0.0
2020-03-07,23,0.0
2020-03-07,24,2.1
2020-03-07,25,2.35
2020-03-07,26,2.2
2020-03-07,27,5.0
2020-03-07,28,20.17
2020-03-07,29,21.14
2020-03-07,30,21.06
2020-03-07,31,25.38
2020-03-07,32,22.4
2020-03-07,33,2.35
2020-03-07,34,2.35
2020-03-07,35,2.1
2020-03-07,36,2.35
2020-03-07,37,29.06
2020-03-07,38,40.0
2020-03-07,39,13.57412
2020-03-07,40,13.06
2020-03-07,41,43.75
2020-03-07,42,27.0
2020-03-07,43,42.75
2020-03-07,44,19.95
2020-03-07,45,19.33
2020-03-07,46,-9.0
2020-03-07,47,-8.0
2020-03-07,48,-8.92
2020-03-08,1,-9.24
2020-03-08,2,1.72
2020-03-08,3,3.84
2020-03-08,4,4.81
2020-03-08,5,4.69
2020-03-08,6,3.83
2020-03-08,7,2.5
2020-03-08,8,2.5
2020-03-08,9,4.09
2020-03-08,10,4.97
2020-03-08,11,2.5
2020-03-08,12,2.5
2020-03-08,13,2.5
2020-03-08,14,2.5
2020-03-08,15,2.5
2020-03-08,16,2.5
2020-03-08,17,2.5
2020-03-08,18,10.55
2020-03-08,19,8.0
2020-03-08,20,8.93
2020-03-08,21,11.05
2020-03-08,22,9.52
2020-03-08,23,10.63
2020-03-08,24,12.47
2020-03-08,25,7.8
2020-03-08,26,7.8
2020-03-08,27,42.75
2020-03-08,28,42.75
2020-03-08,29,42.75
2020-03-08,30,14.4701
2020-03-08,31,43.0
2020-03-08,32,43.5
2020-03-08,33,43.84
2020-03-08,34,48.0
2020-03-08,35,50.0
2020-03-08,36,52.0
2020-03-08,37,54.9
2020-03-08,38,54.9
2020-03-08,39,52.0
2020-03-08,40,50.0
2020-03-08,41,48.84
2020-03-08,42,46.0
2020-03-08,43,22.23713
2020-03-08,44,23.81
2020-03-08,45,23.36
2020-03-08,46,42.9
2020-03-08,47,43.0
2020-03-08,48,19.57
2020-03-09,1,19.29
2020-03-09,2,43.9
2020-03-09,3,43.9
2020-03-09,4,25.0
2020-03-09,5,19.59
2020-03-09,6,18.09
2020-03-09,7,17.83
2020-03-09,8,2.5
2020-03-09,9,2.5
2020-03-09,10,2.5
2020-03-09,11,43.94
2020-03-09,12,43.95
2020-03-09,13,43.95
2020-03-09,14,43.94
2020-03-09,15,56.14
2020-03-09,16,59.16437
2020-03-09,17,45.0
2020-03-09,18,45.0
2020-03-09,19,50.0
2020-03-09,20,50.0
2020-03-09,21,24.6
2020-03-09,22,15.0
2020-03-09,23,43.75
2020-03-09,24,43.75
2020-03-09,25,43.75
2020-03-09,26,15.05
2020-03-09,27,13.6
2020-03-09,28,14.53
2020-03-09,29,1.85
2020-03-09,30,13.1
2020-03-09,31,13.75
2020-03-09,32,2.2
2020-03-09,33,42.7
2020-03-09,34,42.45
2020-03-09,35,47.95
2020-03-09,36,54.0
2020-03-09,37,47.95
2020-03-09,38,16.15
2020-03-09,39,13.1
2020-03-09,40,2.21715
2020-03-09,41,43.75
2020-03-09,42,1.85
2020-03-09,43,2.2
2020-03-09,44,15.15
2020-03-09,45,43.0
2020-03-09,46,43.75
2020-03-09,47,43.0
2020-03-09,48,2.5
2020-03-10,1,2.5
2020-03-10,2,2.5
2020-03-10,3,11.46
2020-03-10,4,2.5
2020-03-10,5,2.5
2020-03-10,6,2.5
2020-03-10,7,2.5
2020-03-10,8,2.5
2020-03-10,9,2.5
2020-03-10,10,7.22
2020-03-10,11,43.25
2020-03-10,12,2.5
2020-03-10,13,21.58
2020-03-10,14,43.75
2020-03-10,15,0.5
2020-03-10,16,0.5
2020-03-10,17,1.85
2020-03-10,18,19.93
2020-03-10,19,42.4
2020-03-10,20,42.4
2020-03-10,21,42.25
2020-03-10,22,42.25
2020-03-10,23,42.4
2020-03-10,24,42.25
2020-03-10,25,42.25
2020-03-10,26,42.25
2020-03-10,27,42.0
2020-03-10,28,15.36
2020-03-10,29,14.98674
2020-03-10,30,26.0
2020-03-10,31,13.0
